id_fonte,tipo_logradouro,nome_logradouro,numero,bairro,cidade,uf,cep,latitude,longitude,confiabilidade
DNE000649,TRAVESSA,EIXO MONUMENTAL,2977,ASA NORTE,Brasília,DF,70000-538,-15.79623,-47.88442,0.92
DNE000650,TRAVESSA,ATLANTICA,3639,COPACABANA,Rio de Janeiro,RJ,20000-535,-22.971714,-43.183149,0.91
DNE000651,LARGO,PROTASIO ALVES,3605,PETROPOLIS,Porto Alegre,RS,90000-122,-30.036509,-51.232946,0.93
DNE000652,AVENIDA,AGAMENON MAGALHAES,4490,DERBY,Recife,PE,50000-287,-8.050058,-34.889417,0.95
DNE000653,LARGO,QUINZE DE NOVEMBRO,4708,CENTRO,São Paulo,SP,01000-894,-23.550679,-46.632532,0.93
DNE000654,LARGO,RIO BRANCO,4163,CENTRO,Rio de Janeiro,RJ,20000-541,-22.903771,-43.174458,0.93
DNE000655,RUA,BOAVISTA,3173,BOA VIAGEM,Recife,PE,50000-310,-8.120564,-34.90648,0.92
DNE000656,ESTRADA,AFONSO PENA,4220,CENTRO,Belo Horizonte,MG,30000-989,-19.917258,-43.934085,0.93
DNE000657,RUA,PROTASIO ALVES,2580,PETROPOLIS,Porto Alegre,RS,90000-752,-30.035488,-51.231025,0.94
DNE000658,ALAMEDA,BOA VIAGEM,4678,BOA VIAGEM,Recife,PE,50000-948,-8.118304,-34.905312,0.91
DNE000659,VIELA,PRIMEIRO DE MARÇO,637,CENTRO,Rio de Janeiro,RJ,20000-511,-22.902611,-43.176883,0.93
DNE000660,ESTRADA,BAHIA,502,CENTRO,Belo Horizonte,MG,30000-511,-19.918941,-43.936218,0.94
DNE000661,RUA,PAULISTA,3888,BELA VISTA,São Paulo,SP,01000-929,-23.561243,-46.655575,0.91
DNE000662,AVENIDA,QUINZE DE NOVEMBRO,4642,CENTRO,São Paulo,SP,01000-263,-23.549987,-46.63329,0.94
DNE000663,PRAÇA,BORGES DE MEDEIROS,1672,CENTRO,Porto Alegre,RS,90000-338,-30.03576,-51.231692,0.94
DNE000664,RUA,TUPIS,4374,CENTRO,Belo Horizonte,MG,30000-950,-19.919819,-43.936525,0.92
DNE000665,ALAMEDA,MARQUES DE ITU,1293,VILA BUARQUE,São Paulo,SP,01000-835,-23.546779,-46.644657,0.9
DNE000666,AVENIDA,W3 NORTE,1945,ASA NORTE,Brasília,DF,70000-409,-15.794626,-47.88267,0.95
DNE000667,VIELA,DAS FLORES,3684,JARDIM,Rio de Janeiro,RJ,20000-489,-22.910774,-43.180282,0.9
DNE000668,LARGO,QUINZE DE NOVEMBRO,1556,CENTRO,São Paulo,SP,01000-364,-23.551393,-46.633628,0.9
DNE000669,TRAVESSA,W3 SUL,4600,ASA SUL,Brasília,DF,70000-860,-15.794842,-47.881223,0.95
DNE000670,RUA,VINTE E TRES DE MAIO,1202,LIBERDADE,São Paulo,SP,01000-810,-23.544683,-46.642509,0.94
DNE000671,VIELA,COPACABANA,3863,COPACABANA,Rio de Janeiro,RJ,20000-105,-22.970068,-43.184922,0.93
DNE000672,ALAMEDA,DO COMERCIO,1817,SAO JOSE,Recife,PE,50000-451,-8.059732,-34.874092,0.93
DNE000673,RUA,W3 SUL,844,ASA SUL,Brasília,DF,70000-971,-15.794007,-47.881711,0.92
DNE000674,ESTRADA,NOVE DE JULHO,4187,REPUBLICA,São Paulo,SP,01000-101,-23.543235,-46.640838,0.9
DNE000675,AVENIDA,REBOUCAS,3900,PINHEIROS,São Paulo,SP,01000-713,-23.560121,-46.679451,0.9
DNE000676,LARGO,SETEMBRO,393,CENTRO,Rio de Janeiro,RJ,20000-625,-22.905175,-43.177403,0.91
DNE000677,AVENIDA,W3 NORTE,3722,ASA NORTE,Brasília,DF,70000-253,-15.795937,-47.882719,0.91
DNE000678,ESTRADA,W3 SUL,2425,ASA SUL,Brasília,DF,70000-962,-15.794836,-47.88133,0.94
DNE000679,RUA,W3 SUL,3750,ASA SUL,Brasília,DF,70000-619,-15.794515,-47.881329,0.91
DNE000680,LARGO,BOAVISTA,2258,BOA VIAGEM,Recife,PE,50000-529,-8.119097,-34.907632,0.9
DNE000681,AVENIDA,W3 NORTE,4914,ASA NORTE,Brasília,DF,70000-494,-15.795996,-47.882126,0.94
DNE000682,VIELA,PRIMEIRO DE MARÇO,1085,CENTRO,Rio de Janeiro,RJ,20000-133,-22.903657,-43.176056,0.9
DNE000683,AVENIDA,W3 SUL,3738,ASA SUL,Brasília,DF,70000-875,-15.7949,-47.883189,0.9
DNE000684,ALAMEDA,QUINZE DE NOVEMBRO,2299,CENTRO,São Paulo,SP,01000-433,-23.549531,-46.633465,0.91
DNE000685,ALAMEDA,DO COMERCIO,2737,SAO JOSE,Recife,PE,50000-796,-8.05974,-34.875632,0.95
DNE000686,RUA,BORGES DE MEDEIROS,2419,CENTRO,Porto Alegre,RS,90000-773,-30.0342,-51.231838,0.94
DNE000687,PRAÇA,SETEMBRO,1761,CENTRO,Rio de Janeiro,RJ,20000-119,-22.905403,-43.176685,0.92
DNE000688,TRAVESSA,RIO BRANCO,3757,CENTRO,Rio de Janeiro,RJ,20000-109,-22.903122,-43.175688,0.92
DNE000689,LARGO,QUINZE DE NOVEMBRO,3319,CENTRO,São Paulo,SP,01000-821,-23.550417,-46.633775,0.94
DNE000690,LARGO,OSWALDO CRUZ,7,BOTAFOGO,Rio de Janeiro,RJ,20000-872,-22.9505,-43.190247,0.91
DNE000691,ALAMEDA,SAO JOAO,345,REPUBLICA,São Paulo,SP,01000-327,-23.546515,-46.643364,0.92
DNE000692,LARGO,AMAZONAS,3009,CENTRO,Belo Horizonte,MG,30000-385,-19.917488,-43.934492,0.94
DNE000693,ALAMEDA,DAS FLORES,4179,JARDIM,Rio de Janeiro,RJ,20000-221,-22.909058,-43.179253,0.93
DNE000694,LARGO,DA AURORA,2038,BOA VISTA,Recife,PE,50000-383,-8.062251,-34.88086,0.93
DNE000695,ESTRADA,AGAMENON MAGALHAES,1891,DERBY,Recife,PE,50000-490,-8.050178,-34.889002,0.92
DNE000696,VIELA,AGAMENON MAGALHAES,2325,DERBY,Recife,PE,50000-232,-8.049386,-34.889791,0.93
DNE000697,LARGO,CONDE DA BOA VISTA,1427,DERBY,Recife,PE,50000-151,-8.054837,-34.887866,0.91
DNE000698,ESTRADA,NOVE DE JULHO,1359,REPUBLICA,São Paulo,SP,01000-677,-23.544628,-46.640951,0.95
DNE000699,AVENIDA,URUGUAIANA,3717,CENTRO,Rio de Janeiro,RJ,20000-682,-22.901978,-43.174166,0.95
DNE000700,VIELA,AFONSO PENA,5000,CENTRO,Belo Horizonte,MG,30000-715,-19.917313,-43.933659,0.95
DNE000701,TRAVESSA,SETEMBRO,1765,CENTRO,Rio de Janeiro,RJ,20000-666,-22.904824,-43.176526,0.92
DNE000702,LARGO,DOS ANDRADAS,4059,CENTRO,Porto Alegre,RS,90000-291,-30.033992,-51.230756,0.92
DNE000703,ALAMEDA,CONDE DA BOA VISTA,995,DERBY,Recife,PE,50000-637,-8.054167,-34.888132,0.91
DNE000704,ALAMEDA,QUINZE DE NOVEMBRO,4981,CENTRO,São Paulo,SP,01000-197,-23.551422,-46.632413,0.94
DNE000705,TRAVESSA,BOA VIAGEM,4912,BOA VIAGEM,Recife,PE,50000-229,-8.1196,-34.905944,0.9
DNE000706,AVENIDA,AGAMENON MAGALHAES,2373,DERBY,Recife,PE,50000-768,-8.05098,-34.890991,0.91
DNE000707,AVENIDA,TUPIS,2499,CENTRO,Belo Horizonte,MG,30000-777,-19.91814,-43.937706,0.94
DNE000708,AVENIDA,BRIGADEIRO FARIA LIMA,1784,ITAM BIBI,São Paulo,SP,01000-117,-23.583294,-46.689259,0.92
DNE000709,PRAÇA,CONSOLACAO,1248,CONSOLACAO,São Paulo,SP,01000-963,-23.549967,-46.65985,0.95
DNE000710,VIELA,W3 NORTE,2681,ASA NORTE,Brasília,DF,70000-492,-15.79506,-47.883934,0.94
DNE000711,ESTRADA,MARQUES DE ITU,2432,VILA BUARQUE,São Paulo,SP,01000-437,-23.54768,-46.643428,0.95
DNE000712,PRAÇA,SETEMBRO,1902,CENTRO,Rio de Janeiro,RJ,20000-596,-22.905889,-43.177635,0.9
DNE000713,AVENIDA,AMAZONAS,2139,CENTRO,Belo Horizonte,MG,30000-735,-19.917144,-43.934115,0.93
DNE000714,RUA,AGAMENON MAGALHAES,3032,DERBY,Recife,PE,50000-234,-8.05075,-34.889125,0.92
DNE000715,TRAVESSA,DO OUVIDOR,23,CENTRO,Rio de Janeiro,RJ,20000-518,-22.903608,-43.17246,0.92
DNE000716,PRAÇA,AFONSO PENA,3935,CENTRO,Belo Horizonte,MG,30000-882,-19.917466,-43.934392,0.91
DNE000717,TRAVESSA,SAO JOAO,2518,REPUBLICA,São Paulo,SP,01000-223,-23.545301,-46.643987,0.92
DNE000718,TRAVESSA,PAULISTA,3950,BELA VISTA,São Paulo,SP,01000-423,-23.561763,-46.65557,0.93
DNE000719,LARGO,AGAMENON MAGALHAES,4063,DERBY,Recife,PE,50000-273,-8.050806,-34.890896,0.91
DNE000720,RUA,COPACABANA,1850,COPACABANA,Rio de Janeiro,RJ,20000-875,-22.970007,-43.184059,0.92
DNE000721,PRAÇA,QUINZE DE NOVEMBRO,4783,CENTRO,São Paulo,SP,01000-172,-23.549588,-46.634015,0.93
DNE000722,LARGO,REBOUCAS,331,PINHEIROS,São Paulo,SP,01000-849,-23.560969,-46.680613,0.91
DNE000723,ALAMEDA,QUINZE DE NOVEMBRO,2254,CENTRO,São Paulo,SP,01000-393,-23.549899,-46.632604,0.94
DNE000724,LARGO,EIXO MONUMENTAL,3533,ASA NORTE,Brasília,DF,70000-867,-15.795782,-47.883441,0.9
DNE000725,TRAVESSA,W3 NORTE,2583,ASA NORTE,Brasília,DF,70000-105,-15.795168,-47.883743,0.95
DNE000726,AVENIDA,DOS ANDRADAS,3861,CENTRO,Porto Alegre,RS,90000-804,-30.034895,-51.231404,0.93
DNE000727,AVENIDA,EIXO MONUMENTAL,3960,ASA NORTE,Brasília,DF,70000-773,-15.795293,-47.88305,0.93
DNE000728,AVENIDA,PAULISTA,2196,BELA VISTA,São Paulo,SP,01000-297,-23.560671,-46.656313,0.92
DNE000729,PRAÇA,NOVE DE JULHO,4169,REPUBLICA,São Paulo,SP,01000-454,-23.544926,-46.640372,0.9
DNE000730,AVENIDA,W3 NORTE,2630,ASA NORTE,Brasília,DF,70000-562,-15.794516,-47.882542,0.94
DNE000731,VIELA,NOVE DE JULHO,2997,REPUBLICA,São Paulo,SP,01000-782,-23.544458,-46.640398,0.91
DNE000732,LARGO,PRIMEIRO DE MARÇO,3874,CENTRO,Rio de Janeiro,RJ,20000-391,-22.902156,-43.176906,0.9
DNE000733,RUA,DO OUVIDOR,2552,CENTRO,Rio de Janeiro,RJ,20000-419,-22.902602,-43.171993,0.92
DNE000734,TRAVESSA,PRIMEIRO DE MARÇO,4950,CENTRO,Rio de Janeiro,RJ,20000-828,-22.902921,-43.175031,0.95
DNE000735,RUA,W3 NORTE,1713,ASA NORTE,Brasília,DF,70000-503,-15.795701,-47.883837,0.93
DNE000736,RUA,PAULISTA,1955,BELA VISTA,São Paulo,SP,01000-940,-23.560865,-46.656022,0.93
DNE000737,ALAMEDA,W3 NORTE,173,ASA NORTE,Brasília,DF,70000-646,-15.794891,-47.882631,0.93
DNE000738,ESTRADA,W3 NORTE,4982,ASA NORTE,Brasília,DF,70000-192,-15.795975,-47.883217,0.93
DNE000739,TRAVESSA,DO COMERCIO,1669,SAO JOSE,Recife,PE,50000-450,-8.060435,-34.875125,0.94
DNE000740,TRAVESSA,AFONSO PENA,4956,CENTRO,Belo Horizonte,MG,30000-407,-19.917403,-43.935333,0.95
DNE000741,RUA,NOVE DE JULHO,3539,REPUBLICA,São Paulo,SP,01000-617,-23.5433,-46.640994,0.92
DNE000742,ESTRADA,EIXO MONUMENTAL,337,ASA NORTE,Brasília,DF,70000-832,-15.796034,-47.883062,0.95
DNE000743,ALAMEDA,PRIMEIRO DE MARÇO,1822,CENTRO,Rio de Janeiro,RJ,20000-304,-22.902801,-43.17577,0.9
DNE000744,AVENIDA,SETEMBRO,2747,CENTRO,Rio de Janeiro,RJ,20000-666,-22.904378,-43.177243,0.93
DNE000745,VIELA,BOAVISTA,1975,BOA VIAGEM,Recife,PE,50000-222,-8.119878,-34.907314,0.91
DNE000746,ALAMEDA,PRIMEIRO DE MARÇO,3726,CENTRO,Rio de Janeiro,RJ,20000-788,-22.902812,-43.176193,0.94
DNE000747,LARGO,PAULISTA,58,BELA VISTA,São Paulo,SP,01000-379,-23.562106,-46.656872,0.92
DNE000748,RUA,CONDE DA BOA VISTA,4357,DERBY,Recife,PE,50000-795,-8.054578,-34.888407,0.93
DNE000749,AVENIDA,URUGUAIANA,3636,CENTRO,Rio de Janeiro,RJ,20000-396,-22.900163,-43.173209,0.94
DNE000750,PRAÇA,DO COMERCIO,1998,SAO JOSE,Recife,PE,50000-531,-8.059508,-34.874354,0.93
DNE000751,ESTRADA,BORGES DE MEDEIROS,3338,CENTRO,Porto Alegre,RS,90000-434,-30.034392,-51.230004,0.91
DNE000752,RUA,DO COMERCIO,1130,SAO JOSE,Recife,PE,50000-175,-8.059154,-34.875273,0.94
DNE000753,LARGO,W3 NORTE,4551,ASA NORTE,Brasília,DF,70000-106,-15.795398,-47.883741,0.95
DNE000754,RUA,CONSOLACAO,2709,CONSOLACAO,São Paulo,SP,01000-153,-23.549186,-46.659966,0.95
DNE000755,TRAVESSA,AGAMENON MAGALHAES,3556,DERBY,Recife,PE,50000-479,-8.050527,-34.890208,0.94
DNE000756,AVENIDA,ATLANTICA,3514,COPACABANA,Rio de Janeiro,RJ,20000-108,-22.97213,-43.18216,0.91
DNE000757,TRAVESSA,W3 NORTE,4806,ASA NORTE,Brasília,DF,70000-221,-15.794824,-47.883978,0.9
DNE000758,RUA,PAULISTA,1173,BELA VISTA,São Paulo,SP,01000-123,-23.562282,-46.656017,0.92
DNE000759,LARGO,NOVE DE JULHO,3040,REPUBLICA,São Paulo,SP,01000-812,-23.544322,-46.640623,0.93
DNE000760,ESTRADA,CONDE DA BOA VISTA,3215,DERBY,Recife,PE,50000-738,-8.055537,-34.888776,0.9
DNE000761,LARGO,W3 NORTE,2858,ASA NORTE,Brasília,DF,70000-604,-15.795139,-47.883734,0.95
DNE000762,ALAMEDA,SAO JOAO,4838,REPUBLICA,São Paulo,SP,01000-144,-23.545677,-46.643484,0.95
DNE000763,ALAMEDA,BOA VIAGEM,2338,BOA VIAGEM,Recife,PE,50000-330,-8.119428,-34.905886,0.95
DNE000764,AVENIDA,PROTASIO ALVES,4490,PETROPOLIS,Porto Alegre,RS,90000-456,-30.036819,-51.231885,0.93
DNE000765,ALAMEDA,DA AURORA,2705,BOA VISTA,Recife,PE,50000-515,-8.062941,-34.881433,0.92
DNE000766,PRAÇA,PAULISTA,1224,BELA VISTA,São Paulo,SP,01000-731,-23.560665,-46.656305,0.91
DNE000767,VIELA,BORGES DE MEDEIROS,99,CENTRO,Porto Alegre,RS,90000-931,-30.035895,-51.230601,0.91
DNE000768,ESTRADA,AFONSO PENA,2537,CENTRO,Belo Horizonte,MG,30000-131,-19.917462,-43.934604,0.93
DNE000769,ESTRADA,BAHIA,3454,CENTRO,Belo Horizonte,MG,30000-515,-19.918979,-43.936102,0.95
DNE000770,AVENIDA,DAS FLORES,2999,JARDIM,Rio de Janeiro,RJ,20000-127,-22.910738,-43.180293,0.93
DNE000771,RUA,COPACABANA,556,COPACABANA,Rio de Janeiro,RJ,20000-795,-22.970251,-43.185602,0.92
DNE000772,PRAÇA,RIO BRANCO,3468,CENTRO,Rio de Janeiro,RJ,20000-639,-22.904154,-43.174382,0.9
DNE000773,ESTRADA,BAHIA,2095,CENTRO,Belo Horizonte,MG,30000-314,-19.917856,-43.936253,0.92
DNE000774,ALAMEDA,IPIRANGA,464,REPUBLICA,São Paulo,SP,01000-370,-23.542819,-46.640385,0.94
DNE000775,PRAÇA,CONDE DA BOA VISTA,3831,DERBY,Recife,PE,50000-426,-8.055572,-34.88764,0.93
DNE000776,AVENIDA,TUPIS,4299,CENTRO,Belo Horizonte,MG,30000-644,-19.919754,-43.936133,0.93
DNE000777,ALAMEDA,AGAMENON MAGALHAES,3315,DERBY,Recife,PE,50000-539,-8.050131,-34.889513,0.93
DNE000778,TRAVESSA,BOAVISTA,1596,BOA VIAGEM,Recife,PE,50000-830,-8.120223,-34.907754,0.94
DNE000779,LARGO,BORGES DE MEDEIROS,3244,CENTRO,Porto Alegre,RS,90000-107,-30.035472,-51.230659,0.93
DNE000780,ESTRADA,CONDE DA BOA VISTA,1990,DERBY,Recife,PE,50000-810,-8.054627,-34.888902,0.95
DNE000781,AVENIDA,DOS ANDRADAS,4441,CENTRO,Porto Alegre,RS,90000-976,-30.034027,-51.229953,0.91
DNE000782,ESTRADA,DO OUVIDOR,1344,CENTRO,Rio de Janeiro,RJ,20000-468,-22.902167,-43.173577,0.9
DNE000783,ESTRADA,AMAZONAS,4946,CENTRO,Belo Horizonte,MG,30000-317,-19.917022,-43.935566,0.93
DNE000784,VIELA,URUGUAIANA,2369,CENTRO,Rio de Janeiro,RJ,20000-290,-22.901579,-43.173003,0.91
DNE000785,ESTRADA,EIXO MONUMENTAL,3235,ASA NORTE,Brasília,DF,70000-571,-15.795157,-47.884356,0.95
DNE000786,ESTRADA,DO COMERCIO,2116,SAO JOSE,Recife,PE,50000-584,-8.059765,-34.874813,0.91
DNE000787,TRAVESSA,IPIRANGA,4383,REPUBLICA,São Paulo,SP,01000-767,-23.542756,-46.639582,0.94
DNE000788,ESTRADA,SETEMBRO,178,CENTRO,Rio de Janeiro,RJ,20000-357,-22.905907,-43.177523,0.93
DNE000789,TRAVESSA,DO OUVIDOR,1436,CENTRO,Rio de Janeiro,RJ,20000-400,-22.903647,-43.172544,0.93
DNE000790,AVENIDA,URUGUAIANA,4954,CENTRO,Rio de Janeiro,RJ,20000-252,-22.901575,-43.174406,0.93
DNE000791,PRAÇA,DO OUVIDOR,689,CENTRO,Rio de Janeiro,RJ,20000-375,-22.902179,-43.172811,0.92
DNE000792,LARGO,BOAVISTA,2651,BOA VIAGEM,Recife,PE,50000-806,-8.120746,-34.907222,0.92
DNE000793,AVENIDA,COPACABANA,242,COPACABANA,Rio de Janeiro,RJ,20000-952,-22.970597,-43.184081,0.9
DNE000794,TRAVESSA,AGAMENON MAGALHAES,1268,DERBY,Recife,PE,50000-876,-8.049423,-34.889031,0.91
DNE000795,ESTRADA,AMAZONAS,1051,CENTRO,Belo Horizonte,MG,30000-578,-19.916014,-43.934551,0.92
DNE000796,VIELA,TUPIS,4148,CENTRO,Belo Horizonte,MG,30000-134,-19.919563,-43.936122,0.93
DNE000797,LARGO,AGAMENON MAGALHAES,232,DERBY,Recife,PE,50000-553,-8.050196,-34.890403,0.95
DNE000798,TRAVESSA,DO OUVIDOR,3101,CENTRO,Rio de Janeiro,RJ,20000-443,-22.903363,-43.173055,0.94
DNE000799,ALAMEDA,BOA VIAGEM,1109,BOA VIAGEM,Recife,PE,50000-186,-8.119661,-34.905993,0.93
DNE000800,ALAMEDA,ATLANTICA,440,COPACABANA,Rio de Janeiro,RJ,20000-607,-22.971108,-43.18164,0.91
DNE000801,VIELA,VINTE E TRES DE MAIO,3877,LIBERDADE,São Paulo,SP,01000-475,-23.545963,-46.641704,0.94
DNE000802,ESTRADA,PROTASIO ALVES,3042,PETROPOLIS,Porto Alegre,RS,90000-102,-30.036666,-51.232093,0.93
DNE000803,RUA,AMAZONAS,2008,CENTRO,Belo Horizonte,MG,30000-295,-19.916339,-43.935972,0.94
DNE000804,VIELA,PROTASIO ALVES,2150,PETROPOLIS,Porto Alegre,RS,90000-846,-30.035675,-51.232286,0.95
DNE000805,PRAÇA,COPACABANA,4875,COPACABANA,Rio de Janeiro,RJ,20000-700,-22.970435,-43.185104,0.92
DNE000806,LARGO,CONSOLACAO,4705,CONSOLACAO,São Paulo,SP,01000-825,-23.550791,-46.659149,0.94
DNE000807,AVENIDA,VINTE E TRES DE MAIO,2111,LIBERDADE,São Paulo,SP,01000-823,-23.544316,-46.641804,0.93
DNE000808,PRAÇA,PROTASIO ALVES,2569,PETROPOLIS,Porto Alegre,RS,90000-388,-30.036146,-51.231821,0.9
DNE000809,VIELA,CONSOLACAO,2430,CONSOLACAO,São Paulo,SP,01000-234,-23.550714,-46.660166,0.91
DNE000810,VIELA,BRIGADEIRO FARIA LIMA,831,ITAM BIBI,São Paulo,SP,01000-260,-23.583049,-46.690485,0.91
DNE000811,AVENIDA,EIXO MONUMENTAL,855,ASA NORTE,Brasília,DF,70000-395,-15.795829,-47.883131,0.92
DNE000812,RUA,EIXO MONUMENTAL,34,ASA NORTE,Brasília,DF,70000-286,-15.795134,-47.884544,0.93
DNE000813,ESTRADA,BAHIA,1127,CENTRO,Belo Horizonte,MG,30000-936,-19.918126,-43.935602,0.95
DNE000814,LARGO,W3 SUL,2460,ASA SUL,Brasília,DF,70000-752,-15.793761,-47.882614,0.91
DNE000815,LARGO,PAULISTA,527,BELA VISTA,São Paulo,SP,01000-892,-23.561717,-46.656069,0.94
DNE000816,ESTRADA,PROTASIO ALVES,1680,PETROPOLIS,Porto Alegre,RS,90000-758,-30.035947,-51.231182,0.92
DNE000817,ALAMEDA,W3 NORTE,553,ASA NORTE,Brasília,DF,70000-150,-15.794702,-47.883884,0.92
DNE000818,TRAVESSA,DO COMERCIO,2093,SAO JOSE,Recife,PE,50000-478,-8.059605,-34.874025,0.93
DNE000819,ALAMEDA,AGAMENON MAGALHAES,3207,DERBY,Recife,PE,50000-795,-8.050388,-34.889505,0.9
DNE000820,ALAMEDA,BOA VIAGEM,4648,BOA VIAGEM,Recife,PE,50000-496,-8.118969,-34.905627,0.94
DNE000821,RUA,REBOUCAS,3644,PINHEIROS,São Paulo,SP,01000-504,-23.560233,-46.679917,0.91
DNE000822,ESTRADA,PRIMEIRO DE MARÇO,3418,CENTRO,Rio de Janeiro,RJ,20000-510,-22.903899,-43.175914,0.9
DNE000823,PRAÇA,URUGUAIANA,2611,CENTRO,Rio de Janeiro,RJ,20000-800,-22.901985,-43.174163,0.94
DNE000824,LARGO,PROTASIO ALVES,4283,PETROPOLIS,Porto Alegre,RS,90000-430,-30.036187,-51.232444,0.95
DNE000825,LARGO,BOA VIAGEM,2885,BOA VIAGEM,Recife,PE,50000-276,-8.118497,-34.906283,0.9
DNE000826,RUA,NOVE DE JULHO,429,REPUBLICA,São Paulo,SP,01000-557,-23.544059,-46.641451,0.92
DNE000827,ESTRADA,BOAVISTA,2386,BOA VIAGEM,Recife,PE,50000-465,-8.119958,-34.906381,0.93
DNE000828,PRAÇA,COPACABANA,873,COPACABANA,Rio de Janeiro,RJ,20000-362,-22.970171,-43.185294,0.91
DNE000829,LARGO,MARQUES DE ITU,2426,VILA BUARQUE,São Paulo,SP,01000-920,-23.54748,-46.64346,0.9
DNE000830,VIELA,REBOUCAS,140,PINHEIROS,São Paulo,SP,01000-338,-23.561597,-46.680187,0.93
DNE000831,AVENIDA,BOA VIAGEM,3708,BOA VIAGEM,Recife,PE,50000-351,-8.118359,-34.905265,0.9
DNE000832,ALAMEDA,AFONSO PENA,2194,CENTRO,Belo Horizonte,MG,30000-317,-19.917279,-43.93368,0.91
DNE000833,RUA,PROTASIO ALVES,2727,PETROPOLIS,Porto Alegre,RS,90000-653,-30.035714,-51.232878,0.94
DNE000834,ALAMEDA,W3 NORTE,567,ASA NORTE,Brasília,DF,70000-784,-15.795553,-47.882034,0.91
DNE000835,AVENIDA,DO OUVIDOR,4976,CENTRO,Rio de Janeiro,RJ,20000-596,-22.90261,-43.172911,0.92
DNE000836,ESTRADA,BORGES DE MEDEIROS,4549,CENTRO,Porto Alegre,RS,90000-314,-30.03573,-51.231455,0.91
DNE000837,RUA,CONDE DA BOA VISTA,2448,DERBY,Recife,PE,50000-143,-8.055222,-34.888459,0.92
DNE000838,VIELA,TUPIS,4032,CENTRO,Belo Horizonte,MG,30000-621,-19.919591,-43.936493,0.91
DNE000839,TRAVESSA,DO OUVIDOR,4695,CENTRO,Rio de Janeiro,RJ,20000-119,-22.902632,-43.172781,0.91
DNE000840,RUA,BOAVISTA,1150,BOA VIAGEM,Recife,PE,50000-542,-8.119831,-34.906744,0.93
DNE000841,ALAMEDA,DO OUVIDOR,1206,CENTRO,Rio de Janeiro,RJ,20000-928,-22.903441,-43.172544,0.93
DNE000842,PRAÇA,ATLANTICA,4346,COPACABANA,Rio de Janeiro,RJ,20000-881,-22.970786,-43.181283,0.93
DNE000843,RUA,URUGUAIANA,3840,CENTRO,Rio de Janeiro,RJ,20000-419,-22.901336,-43.174439,0.91
DNE000844,LARGO,SETEMBRO,3767,CENTRO,Rio de Janeiro,RJ,20000-645,-22.905918,-43.177807,0.92
DNE000845,AVENIDA,AMAZONAS,2530,CENTRO,Belo Horizonte,MG,30000-535,-19.917079,-43.934781,0.9
DNE000846,ESTRADA,VINTE E TRES DE MAIO,1651,LIBERDADE,São Paulo,SP,01000-634,-23.544013,-46.641627,0.9
DNE000847,VIELA,URUGUAIANA,4214,CENTRO,Rio de Janeiro,RJ,20000-383,-22.900322,-43.17436,0.94
DNE000848,TRAVESSA,PRESIDENTE VARGAS,1379,CENTRO,Rio de Janeiro,RJ,20000-539,-22.905859,-43.178682,0.95
DNE000849,VIELA,DAS FLORES,2294,JARDIM,Rio de Janeiro,RJ,20000-530,-22.909526,-43.180279,0.91
DNE000850,AVENIDA,DOS ANDRADAS,3633,CENTRO,Porto Alegre,RS,90000-102,-30.035137,-51.230523,0.91
DNE000851,TRAVESSA,DO COMERCIO,709,SAO JOSE,Recife,PE,50000-931,-8.060194,-34.874313,0.92
DNE000852,AVENIDA,W3 SUL,3840,ASA SUL,Brasília,DF,70000-253,-15.79332,-47.881626,0.93
DNE000853,PRAÇA,SAO JOAO,2785,REPUBLICA,São Paulo,SP,01000-524,-23.545442,-46.642227,0.93
DNE000854,VIELA,EIXO MONUMENTAL,1252,ASA NORTE,Brasília,DF,70000-571,-15.795813,-47.884953,0.91
DNE000855,LARGO,SETEMBRO,4118,CENTRO,Rio de Janeiro,RJ,20000-127,-22.90556,-43.177052,0.95
DNE000856,RUA,SETEMBRO,295,CENTRO,Rio de Janeiro,RJ,20000-915,-22.904232,-43.177544,0.94
DNE000857,LARGO,AMAZONAS,456,CENTRO,Belo Horizonte,MG,30000-665,-19.917367,-43.935455,0.93
DNE000858,PRAÇA,VINTE E TRES DE MAIO,2126,LIBERDADE,São Paulo,SP,01000-910,-23.54438,-46.641031,0.9
DNE000859,TRAVESSA,BAHIA,4861,CENTRO,Belo Horizonte,MG,30000-938,-19.918159,-43.936372,0.93
DNE000860,LARGO,W3 NORTE,1722,ASA NORTE,Brasília,DF,70000-167,-15.794918,-47.882629,0.92
DNE000861,RUA,DA AURORA,4570,BOA VISTA,Recife,PE,50000-478,-8.062834,-34.881359,0.93
DNE000862,VIELA,PROTASIO ALVES,1374,PETROPOLIS,Porto Alegre,RS,90000-663,-30.035025,-51.231476,0.92
DNE000863,LARGO,CONSOLACAO,3368,CONSOLACAO,São Paulo,SP,01000-123,-23.549989,-46.659899,0.91
DNE000864,VIELA,SETEMBRO,650,CENTRO,Rio de Janeiro,RJ,20000-707,-22.904081,-43.17663,0.91
DNE000865,RUA,AGAMENON MAGALHAES,2734,DERBY,Recife,PE,50000-660,-8.049637,-34.890639,0.94
DNE000866,VIELA,W3 NORTE,806,ASA NORTE,Brasília,DF,70000-237,-15.7958,-47.882143,0.93
DNE000867,VIELA,DAS FLORES,3179,JARDIM,Rio de Janeiro,RJ,20000-970,-22.909702,-43.180023,0.94
