id,uid_base,tipo_logradouro,nome_logradouro,numero,bairro,cidade,uf,variacao,descricao_variacao
VAR001160,UID_BOAVISTA_0118,RUA,BOAVISTA,4993,BOA VIAGEM,Recife,PE,"rua boavista, 4993, ",Com referência local
VAR001161,UID_BOAVISTA_0118,RUA,BOAVISTA,4993,BOA VIAGEM,Recife,PE,"rua boavista, 4993",Numeral romano
VAR001162,UID_BOAVISTA_0118,RUA,BOAVISTA,4993,BOA VIAGEM,Recife,PE,"RUA BOAVISTA, 4993, BOA VIAGEM",Formato completo
VAR001163,UID_QUINZE_DE_NOVEMBRO_0119,VIELA,QUINZE DE NOVEMBRO,4053,CENTRO,São Paulo,SP,viela quinze de novembro 4053 centro são paulo,Formato sequencial
VAR001164,UID_QUINZE_DE_NOVEMBRO_0119,VIELA,QUINZE DE NOVEMBRO,4053,CENTRO,São Paulo,SP,viela quinze de novembro 4053 centro são paulo,Formato sequencial
VAR001165,UID_QUINZE_DE_NOVEMBRO_0119,VIELA,QUINZE DE NOVEMBRO,4053,CENTRO,São Paulo,SP,"VIELA QUINZE DE NOVEMBRO, 4053, CENTRO",Formato completo
VAR001166,UID_QUINZE_DE_NOVEMBRO_0119,VIELA,QUINZE DE NOVEMBRO,4053,CENTRO,São Paulo,SP,"viela quinze de novembro, 4053, próximo ao mercado",Com referência local
VAR001167,UID_QUINZE_DE_NOVEMBRO_0119,VIELA,QUINZE DE NOVEMBRO,4053,CENTRO,São Paulo,SP,"viela quinze de novembro, 4053",Numeral por extenso
VAR001168,UID_QUINZE_DE_NOVEMBRO_0119,VIELA,QUINZE DE NOVEMBRO,4053,CENTRO,São Paulo,SP,"VIELA QUINZE DE NOVEMBRO, 4053, CENTRO",Formato completo
VAR001169,UID_QUINZE_DE_NOVEMBRO_0119,VIELA,QUINZE DE NOVEMBRO,4053,CENTRO,São Paulo,SP,viela quinze de novembro 4053 centro são paulo,Formato sequencial
VAR001170,UID_QUINZE_DE_NOVEMBRO_0119,VIELA,QUINZE DE NOVEMBRO,4053,CENTRO,São Paulo,SP,"viela quinze de novembro, 4053",Minúsculas
VAR001171,UID_QUINZE_DE_NOVEMBRO_0119,VIELA,QUINZE DE NOVEMBRO,4053,CENTRO,São Paulo,SP,"VIELA quinze de novembro, 4053",Abreviação com ponto
VAR001172,UID_QUINZE_DE_NOVEMBRO_0119,VIELA,QUINZE DE NOVEMBRO,4053,CENTRO,São Paulo,SP,viela quinze de novembro 4053 centro são paulo,Formato sequencial
VAR001173,UID_QUINZE_DE_NOVEMBRO_0119,VIELA,QUINZE DE NOVEMBRO,4053,CENTRO,São Paulo,SP,viela quinze de novembro 4053 centro,Sem pontuação
VAR001174,UID_QUINZE_DE_NOVEMBRO_0119,VIELA,QUINZE DE NOVEMBRO,4053,CENTRO,São Paulo,SP,"viela quinze de novembro, 4053",Numeral por extenso
VAR001175,UID_QUINZE_DE_NOVEMBRO_0119,VIELA,QUINZE DE NOVEMBRO,4053,CENTRO,São Paulo,SP,"VIELA QUINZE DE NOVEMBRO, 4053",Maiúsculas
VAR001176,UID_QUINZE_DE_NOVEMBRO_0119,VIELA,QUINZE DE NOVEMBRO,4053,CENTRO,São Paulo,SP,"viela quinze de novembro, 4053, próximo ao mercado",Com referência local
VAR001177,UID_BOAVISTA_0120,AVENIDA,BOAVISTA,4670,BOA VIAGEM,Recife,PE,"avenida boavista, 4670",Numeral romano
VAR001178,UID_BOAVISTA_0120,AVENIDA,BOAVISTA,4670,BOA VIAGEM,Recife,PE,"Avenida boavista, 4670",Abreviação com ponto
VAR001179,UID_BOAVISTA_0120,AVENIDA,BOAVISTA,4670,BOA VIAGEM,Recife,PE,avenida boavista 4670 boa viagem,Sem pontuação
VAR001180,UID_BOAVISTA_0120,AVENIDA,BOAVISTA,4670,BOA VIAGEM,Recife,PE,"avenida boavista, 4670, próximo ao mercado",Com referência local
VAR001181,UID_BOAVISTA_0120,AVENIDA,BOAVISTA,4670,BOA VIAGEM,Recife,PE,"avenida boavista, 4670",Numeral por extenso
VAR001182,UID_BOAVISTA_0120,AVENIDA,BOAVISTA,4670,BOA VIAGEM,Recife,PE,avenida boavista 4670 boa viagem recife,Formato sequencial
VAR001183,UID_BOAVISTA_0120,AVENIDA,BOAVISTA,4670,BOA VIAGEM,Recife,PE,"AVENIDA BOAVISTA, 4670",Maiúsculas
VAR001184,UID_BOAVISTA_0120,AVENIDA,BOAVISTA,4670,BOA VIAGEM,Recife,PE,"avenida boavista, 4670",Numeral romano
VAR001185,UID_BOAVISTA_0120,AVENIDA,BOAVISTA,4670,BOA VIAGEM,Recife,PE,"Av. boavista, 4670",Abreviação com ponto
VAR001186,UID_BOAVISTA_0120,AVENIDA,BOAVISTA,4670,BOA VIAGEM,Recife,PE,"av boavista, 4670",Abreviação com ponto
VAR001187,UID_BOAVISTA_0120,AVENIDA,BOAVISTA,4670,BOA VIAGEM,Recife,PE,"avenida boavista, 4670, sala 20",Com complemento
VAR001188,UID_BOAVISTA_0120,AVENIDA,BOAVISTA,4670,BOA VIAGEM,Recife,PE,"avenida boavista, 4670",Minúsculas
VAR001189,UID_BOAVISTA_0120,AVENIDA,BOAVISTA,4670,BOA VIAGEM,Recife,PE,"avenida boavista, 4670, em frente ao banco",Com referência local
VAR001190,UID_BOAVISTA_0120,AVENIDA,BOAVISTA,4670,BOA VIAGEM,Recife,PE,avenida boavista 4670 boa viagem recife,Formato sequencial
VAR001191,UID_BOAVISTA_0120,AVENIDA,BOAVISTA,4670,BOA VIAGEM,Recife,PE,avenida boavista 4670 boa viagem recife,Formato sequencial
VAR001192,UID_BOA_VIAGEM_0121,LARGO,BOA VIAGEM,1349,BOA VIAGEM,Recife,PE,"largo boa viagem, 1349",Minúsculas
VAR001193,UID_BOA_VIAGEM_0121,LARGO,BOA VIAGEM,1349,BOA VIAGEM,Recife,PE,"largo boa viagem, 1349",Numeral por extenso
VAR001194,UID_BOA_VIAGEM_0121,LARGO,BOA VIAGEM,1349,BOA VIAGEM,Recife,PE,"largo boa viagem, 1349, sala 20",Com complemento
VAR001195,UID_BOA_VIAGEM_0121,LARGO,BOA VIAGEM,1349,BOA VIAGEM,Recife,PE,"LARGO boa viagem, 1349",Abreviação com ponto
VAR001196,UID_BOA_VIAGEM_0121,LARGO,BOA VIAGEM,1349,BOA VIAGEM,Recife,PE,"largo boa viagem, 1349",Minúsculas
VAR001197,UID_BOA_VIAGEM_0121,LARGO,BOA VIAGEM,1349,BOA VIAGEM,Recife,PE,"largo boa viagem, 1349",Numeral por extenso
VAR001198,UID_BOA_VIAGEM_0121,LARGO,BOA VIAGEM,1349,BOA VIAGEM,Recife,PE,largo boa viagem 1349 boa viagem recife,Formato sequencial
VAR001199,UID_BOA_VIAGEM_0121,LARGO,BOA VIAGEM,1349,BOA VIAGEM,Recife,PE,"LARGO BOA VIAGEM, 1349",Maiúsculas
VAR001200,UID_BOA_VIAGEM_0121,LARGO,BOA VIAGEM,1349,BOA VIAGEM,Recife,PE,"LARGO BOA VIAGEM, 1349, BOA VIAGEM",Formato completo
VAR001201,UID_BOA_VIAGEM_0121,LARGO,BOA VIAGEM,1349,BOA VIAGEM,Recife,PE,"largo boa viagem, 1349",Minúsculas
VAR001202,UID_BOA_VIAGEM_0121,LARGO,BOA VIAGEM,1349,BOA VIAGEM,Recife,PE,"largo boa viagem, 1349",Minúsculas
VAR001203,UID_BOA_VIAGEM_0121,LARGO,BOA VIAGEM,1349,BOA VIAGEM,Recife,PE,"largo boa viagem, 1349, apto 201",Com complemento
VAR001204,UID_RIO_BRANCO_0122,PRAÇA,RIO BRANCO,2205,CENTRO,Rio de Janeiro,RJ,"praça rio branco, 2205",Numeral romano
VAR001205,UID_RIO_BRANCO_0122,PRAÇA,RIO BRANCO,2205,CENTRO,Rio de Janeiro,RJ,praça rio branco 2205 centro rio de janeiro,Formato sequencial
VAR001206,UID_RIO_BRANCO_0122,PRAÇA,RIO BRANCO,2205,CENTRO,Rio de Janeiro,RJ,"praça rio branco, 2205",Numeral por extenso
VAR001207,UID_RIO_BRANCO_0122,PRAÇA,RIO BRANCO,2205,CENTRO,Rio de Janeiro,RJ,"praça rio branco, 2205",Numeral por extenso
VAR001208,UID_RIO_BRANCO_0122,PRAÇA,RIO BRANCO,2205,CENTRO,Rio de Janeiro,RJ,"Pç rio branco, 2205",Abreviação com ponto
VAR001209,UID_RIO_BRANCO_0122,PRAÇA,RIO BRANCO,2205,CENTRO,Rio de Janeiro,RJ,"praça rio branco, 2205",Abreviação com ponto
VAR001210,UID_RIO_BRANCO_0122,PRAÇA,RIO BRANCO,2205,CENTRO,Rio de Janeiro,RJ,praça rio branco 2205 centro rio de janeiro,Formato sequencial
VAR001211,UID_RIO_BRANCO_0122,PRAÇA,RIO BRANCO,2205,CENTRO,Rio de Janeiro,RJ,"praça rio branco, 2205",Numeral por extenso
VAR001212,UID_RIO_BRANCO_0122,PRAÇA,RIO BRANCO,2205,CENTRO,Rio de Janeiro,RJ,"praça rio branco, 2205, perto da praça",Com referência local
VAR001213,UID_RIO_BRANCO_0122,PRAÇA,RIO BRANCO,2205,CENTRO,Rio de Janeiro,RJ,"praça rio branco, 2205",Numeral por extenso
VAR001214,UID_RIO_BRANCO_0122,PRAÇA,RIO BRANCO,2205,CENTRO,Rio de Janeiro,RJ,"praça rio branco, 2205",Numeral romano
VAR001215,UID_RIO_BRANCO_0122,PRAÇA,RIO BRANCO,2205,CENTRO,Rio de Janeiro,RJ,praça rio branco 2205 centro,Sem pontuação
VAR001216,UID_RIO_BRANCO_0122,PRAÇA,RIO BRANCO,2205,CENTRO,Rio de Janeiro,RJ,"praça rio branco, 2205, loja 2",Com complemento
VAR001217,UID_RIO_BRANCO_0122,PRAÇA,RIO BRANCO,2205,CENTRO,Rio de Janeiro,RJ,"praça rio branco, 2205",Minúsculas
VAR001218,UID_MARQUES_DE_ITU_0123,TRAVESSA,MARQUES DE ITU,3074,VILA BUARQUE,São Paulo,SP,"travessa marques de itu, 3074, loja 2",Com complemento
VAR001219,UID_MARQUES_DE_ITU_0123,TRAVESSA,MARQUES DE ITU,3074,VILA BUARQUE,São Paulo,SP,"travessa marques de itu, 3074, perto da praça",Com referência local
VAR001220,UID_MARQUES_DE_ITU_0123,TRAVESSA,MARQUES DE ITU,3074,VILA BUARQUE,São Paulo,SP,travessa marques de itu 3074 vila buarque são paulo,Formato sequencial
VAR001221,UID_MARQUES_DE_ITU_0123,TRAVESSA,MARQUES DE ITU,3074,VILA BUARQUE,São Paulo,SP,"travessa marques de itu, 3074",Abreviação com ponto
VAR001222,UID_MARQUES_DE_ITU_0123,TRAVESSA,MARQUES DE ITU,3074,VILA BUARQUE,São Paulo,SP,"travessa marques de itu, 3074",Numeral por extenso
VAR001223,UID_MARQUES_DE_ITU_0123,TRAVESSA,MARQUES DE ITU,3074,VILA BUARQUE,São Paulo,SP,"TRAVESSA MARQUES DE ITU, 3074, VILA BUARQUE",Formato completo
VAR001224,UID_MARQUES_DE_ITU_0123,TRAVESSA,MARQUES DE ITU,3074,VILA BUARQUE,São Paulo,SP,travessa marques de itu 3074 vila buarque,Sem pontuação
VAR001225,UID_MARQUES_DE_ITU_0123,TRAVESSA,MARQUES DE ITU,3074,VILA BUARQUE,São Paulo,SP,"TRAVESSA MARQUES DE ITU, 3074",Maiúsculas
VAR001226,UID_MARQUES_DE_ITU_0123,TRAVESSA,MARQUES DE ITU,3074,VILA BUARQUE,São Paulo,SP,"travessa marques de itu, 3074, ",Com referência local
VAR001227,UID_MARQUES_DE_ITU_0123,TRAVESSA,MARQUES DE ITU,3074,VILA BUARQUE,São Paulo,SP,travessa marques de itu 3074 vila buarque,Sem pontuação
VAR001228,UID_MARQUES_DE_ITU_0123,TRAVESSA,MARQUES DE ITU,3074,VILA BUARQUE,São Paulo,SP,travessa marques de itu 3074 vila buarque,Sem pontuação
VAR001229,UID_MARQUES_DE_ITU_0123,TRAVESSA,MARQUES DE ITU,3074,VILA BUARQUE,São Paulo,SP,"travessa marques de itu, 3074",Minúsculas
VAR001230,UID_BORGES_DE_MEDEIROS_0124,VIELA,BORGES DE MEDEIROS,3956,CENTRO,Porto Alegre,RS,viela borges de medeiros 3956 centro porto alegre,Formato sequencial
VAR001231,UID_BORGES_DE_MEDEIROS_0124,VIELA,BORGES DE MEDEIROS,3956,CENTRO,Porto Alegre,RS,"viela borges de medeiros, 3956",Numeral romano
VAR001232,UID_BORGES_DE_MEDEIROS_0124,VIELA,BORGES DE MEDEIROS,3956,CENTRO,Porto Alegre,RS,"VIELA borges de medeiros, 3956",Abreviação com ponto
VAR001233,UID_BORGES_DE_MEDEIROS_0124,VIELA,BORGES DE MEDEIROS,3956,CENTRO,Porto Alegre,RS,"viela borges de medeiros, 3956, apto 301",Com complemento
VAR001234,UID_BORGES_DE_MEDEIROS_0124,VIELA,BORGES DE MEDEIROS,3956,CENTRO,Porto Alegre,RS,"viela borges de medeiros, 3956, apto 201",Com complemento
VAR001235,UID_ATLANTICA_0125,ESTRADA,ATLANTICA,913,COPACABANA,Rio de Janeiro,RJ,"estrada atlantica, 913, loja 1",Com complemento
VAR001236,UID_ATLANTICA_0125,ESTRADA,ATLANTICA,913,COPACABANA,Rio de Janeiro,RJ,"estrada atlantica, 913",Numeral romano
VAR001237,UID_ATLANTICA_0125,ESTRADA,ATLANTICA,913,COPACABANA,Rio de Janeiro,RJ,"estrada atlantica, 913, ",Com referência local
VAR001238,UID_ATLANTICA_0125,ESTRADA,ATLANTICA,913,COPACABANA,Rio de Janeiro,RJ,"ESTRADA ATLANTICA, 913",Maiúsculas
VAR001239,UID_ATLANTICA_0125,ESTRADA,ATLANTICA,913,COPACABANA,Rio de Janeiro,RJ,estrada atlantica 913 copacabana,Sem pontuação
VAR001240,UID_ATLANTICA_0125,ESTRADA,ATLANTICA,913,COPACABANA,Rio de Janeiro,RJ,"ESTRADA ATLANTICA, 913, COPACABANA",Formato completo
VAR001241,UID_ATLANTICA_0125,ESTRADA,ATLANTICA,913,COPACABANA,Rio de Janeiro,RJ,"estrada atlantica, 913",Numeral romano
VAR001242,UID_ATLANTICA_0125,ESTRADA,ATLANTICA,913,COPACABANA,Rio de Janeiro,RJ,"estrada atlantica, 913",Numeral por extenso
VAR001243,UID_ATLANTICA_0125,ESTRADA,ATLANTICA,913,COPACABANA,Rio de Janeiro,RJ,"estrada atlantica, 913",Numeral romano
VAR001244,UID_ATLANTICA_0125,ESTRADA,ATLANTICA,913,COPACABANA,Rio de Janeiro,RJ,"estrada atlantica, 913",Numeral romano
VAR001245,UID_ATLANTICA_0125,ESTRADA,ATLANTICA,913,COPACABANA,Rio de Janeiro,RJ,"Est atlantica, 913",Abreviação com ponto
VAR001246,UID_ATLANTICA_0125,ESTRADA,ATLANTICA,913,COPACABANA,Rio de Janeiro,RJ,estrada atlantica 913 copacabana rio de janeiro,Formato sequencial
VAR001247,UID_RIO_BRANCO_0126,AVENIDA,RIO BRANCO,2967,CENTRO,Rio de Janeiro,RJ,avenida rio branco 2967 centro,Sem pontuação
VAR001248,UID_RIO_BRANCO_0126,AVENIDA,RIO BRANCO,2967,CENTRO,Rio de Janeiro,RJ,"avenida rio branco, 2967",Numeral por extenso
VAR001249,UID_RIO_BRANCO_0126,AVENIDA,RIO BRANCO,2967,CENTRO,Rio de Janeiro,RJ,"Av rio branco, 2967",Abreviação com ponto
VAR001250,UID_RIO_BRANCO_0126,AVENIDA,RIO BRANCO,2967,CENTRO,Rio de Janeiro,RJ,"avenida rio branco, 2967",Numeral por extenso
VAR001251,UID_RIO_BRANCO_0126,AVENIDA,RIO BRANCO,2967,CENTRO,Rio de Janeiro,RJ,"avenida rio branco, 2967, próximo ao mercado",Com referência local
VAR001252,UID_RIO_BRANCO_0126,AVENIDA,RIO BRANCO,2967,CENTRO,Rio de Janeiro,RJ,"avenida rio branco, 2967, próximo ao mercado",Com referência local
VAR001253,UID_RIO_BRANCO_0126,AVENIDA,RIO BRANCO,2967,CENTRO,Rio de Janeiro,RJ,"AVENIDA RIO BRANCO, 2967, CENTRO",Formato completo
VAR001254,UID_RIO_BRANCO_0126,AVENIDA,RIO BRANCO,2967,CENTRO,Rio de Janeiro,RJ,"avenida rio branco, 2967",Numeral romano
VAR001255,UID_RIO_BRANCO_0126,AVENIDA,RIO BRANCO,2967,CENTRO,Rio de Janeiro,RJ,avenida rio branco 2967 centro rio de janeiro,Formato sequencial
VAR001256,UID_RIO_BRANCO_0126,AVENIDA,RIO BRANCO,2967,CENTRO,Rio de Janeiro,RJ,"avenida rio branco, 2967",Minúsculas
VAR001257,UID_RIO_BRANCO_0126,AVENIDA,RIO BRANCO,2967,CENTRO,Rio de Janeiro,RJ,"avenida rio branco, 2967",Minúsculas
VAR001258,UID_RIO_BRANCO_0126,AVENIDA,RIO BRANCO,2967,CENTRO,Rio de Janeiro,RJ,"avenida rio branco, 2967, perto da praça",Com referência local
VAR001259,UID_RIO_BRANCO_0126,AVENIDA,RIO BRANCO,2967,CENTRO,Rio de Janeiro,RJ,"avenida rio branco, 2967",Numeral por extenso
VAR001260,UID_RIO_BRANCO_0126,AVENIDA,RIO BRANCO,2967,CENTRO,Rio de Janeiro,RJ,avenida rio branco 2967 centro,Sem pontuação
VAR001261,UID_RIO_BRANCO_0127,RUA,RIO BRANCO,1096,CENTRO,Rio de Janeiro,RJ,"rua rio branco, 1096",Minúsculas
VAR001262,UID_RIO_BRANCO_0127,RUA,RIO BRANCO,1096,CENTRO,Rio de Janeiro,RJ,rua rio branco 1096 centro rio de janeiro,Formato sequencial
VAR001263,UID_RIO_BRANCO_0127,RUA,RIO BRANCO,1096,CENTRO,Rio de Janeiro,RJ,"RUA RIO BRANCO, 1096",Maiúsculas
VAR001264,UID_RIO_BRANCO_0127,RUA,RIO BRANCO,1096,CENTRO,Rio de Janeiro,RJ,"rua rio branco, 1096",Numeral por extenso
VAR001265,UID_RIO_BRANCO_0127,RUA,RIO BRANCO,1096,CENTRO,Rio de Janeiro,RJ,"RUA RIO BRANCO, 1096, CENTRO",Formato completo
VAR001266,UID_RIO_BRANCO_0127,RUA,RIO BRANCO,1096,CENTRO,Rio de Janeiro,RJ,"RUA RIO BRANCO, 1096, CENTRO",Formato completo
VAR001267,UID_RIO_BRANCO_0127,RUA,RIO BRANCO,1096,CENTRO,Rio de Janeiro,RJ,"rua rio branco, 1096, sala 10",Com complemento
VAR001268,UID_RIO_BRANCO_0127,RUA,RIO BRANCO,1096,CENTRO,Rio de Janeiro,RJ,"rua rio branco, 1096, perto do metrô",Com referência local
VAR001269,UID_RIO_BRANCO_0127,RUA,RIO BRANCO,1096,CENTRO,Rio de Janeiro,RJ,rua rio branco 1096 centro,Sem pontuação
VAR001270,UID_RIO_BRANCO_0127,RUA,RIO BRANCO,1096,CENTRO,Rio de Janeiro,RJ,"RUA RIO BRANCO, 1096",Maiúsculas
VAR001271,UID_RIO_BRANCO_0127,RUA,RIO BRANCO,1096,CENTRO,Rio de Janeiro,RJ,rua rio branco 1096 centro,Sem pontuação
VAR001272,UID_RIO_BRANCO_0127,RUA,RIO BRANCO,1096,CENTRO,Rio de Janeiro,RJ,rua rio branco 1096 centro rio de janeiro,Formato sequencial
VAR001273,UID_RIO_BRANCO_0127,RUA,RIO BRANCO,1096,CENTRO,Rio de Janeiro,RJ,"RUA RIO BRANCO, 1096",Maiúsculas
VAR001274,UID_RIO_BRANCO_0127,RUA,RIO BRANCO,1096,CENTRO,Rio de Janeiro,RJ,"rua rio branco, 1096, perto do metrô",Com referência local
VAR001275,UID_RIO_BRANCO_0127,RUA,RIO BRANCO,1096,CENTRO,Rio de Janeiro,RJ,"Rua rio branco, 1096",Abreviação com ponto
VAR001276,UID_OSWALDO_CRUZ_0128,ALAMEDA,OSWALDO CRUZ,3209,BOTAFOGO,Rio de Janeiro,RJ,"alameda oswaldo cruz, 3209",Abreviação com ponto
VAR001277,UID_OSWALDO_CRUZ_0128,ALAMEDA,OSWALDO CRUZ,3209,BOTAFOGO,Rio de Janeiro,RJ,"Alameda oswaldo cruz, 3209",Abreviação com ponto
VAR001278,UID_OSWALDO_CRUZ_0128,ALAMEDA,OSWALDO CRUZ,3209,BOTAFOGO,Rio de Janeiro,RJ,"ALAMEDA OSWALDO CRUZ, 3209",Maiúsculas
VAR001279,UID_OSWALDO_CRUZ_0128,ALAMEDA,OSWALDO CRUZ,3209,BOTAFOGO,Rio de Janeiro,RJ,"alameda oswaldo cruz, 3209",Numeral por extenso
VAR001280,UID_OSWALDO_CRUZ_0128,ALAMEDA,OSWALDO CRUZ,3209,BOTAFOGO,Rio de Janeiro,RJ,"ALAMEDA OSWALDO CRUZ, 3209, BOTAFOGO",Formato completo
VAR001281,UID_OSWALDO_CRUZ_0128,ALAMEDA,OSWALDO CRUZ,3209,BOTAFOGO,Rio de Janeiro,RJ,"alameda oswaldo cruz, 3209, sala 20",Com complemento
VAR001282,UID_OSWALDO_CRUZ_0128,ALAMEDA,OSWALDO CRUZ,3209,BOTAFOGO,Rio de Janeiro,RJ,alameda oswaldo cruz 3209 botafogo rio de janeiro,Formato sequencial
VAR001283,UID_OSWALDO_CRUZ_0128,ALAMEDA,OSWALDO CRUZ,3209,BOTAFOGO,Rio de Janeiro,RJ,"ALAMEDA OSWALDO CRUZ, 3209",Maiúsculas
VAR001284,UID_CONDE_DA_BOA_VISTA_0129,AVENIDA,CONDE DA BOA VISTA,3585,DERBY,Recife,PE,"avenida conde da boa vista, 3585",Minúsculas
VAR001285,UID_CONDE_DA_BOA_VISTA_0129,AVENIDA,CONDE DA BOA VISTA,3585,DERBY,Recife,PE,avenida conde da boa vista 3585 derby,Sem pontuação
VAR001286,UID_CONDE_DA_BOA_VISTA_0129,AVENIDA,CONDE DA BOA VISTA,3585,DERBY,Recife,PE,"AVENIDA CONDE DA BOA VISTA, 3585, DERBY",Formato completo
VAR001287,UID_CONDE_DA_BOA_VISTA_0129,AVENIDA,CONDE DA BOA VISTA,3585,DERBY,Recife,PE,"AVENIDA conde da boa vista, 3585",Abreviação com ponto
VAR001288,UID_CONDE_DA_BOA_VISTA_0129,AVENIDA,CONDE DA BOA VISTA,3585,DERBY,Recife,PE,"avenida conde da boa vista, 3585",Numeral romano
VAR001289,UID_CONDE_DA_BOA_VISTA_0129,AVENIDA,CONDE DA BOA VISTA,3585,DERBY,Recife,PE,"avenida conde da boa vista, 3585",Numeral por extenso
VAR001290,UID_CONDE_DA_BOA_VISTA_0129,AVENIDA,CONDE DA BOA VISTA,3585,DERBY,Recife,PE,avenida conde da boa vista 3585 derby,Sem pontuação
VAR001291,UID_CONDE_DA_BOA_VISTA_0129,AVENIDA,CONDE DA BOA VISTA,3585,DERBY,Recife,PE,"AVENIDA CONDE DA BOA VISTA, 3585",Maiúsculas
VAR001292,UID_BRIGADEIRO_FARIA_LIMA_0130,AVENIDA,BRIGADEIRO FARIA LIMA,2056,ITAM BIBI,São Paulo,SP,"avenida brigadeiro faria lima, 2056, bloco B",Com complemento
VAR001293,UID_BRIGADEIRO_FARIA_LIMA_0130,AVENIDA,BRIGADEIRO FARIA LIMA,2056,ITAM BIBI,São Paulo,SP,avenida brigadeiro faria lima 2056 itam bibi,Sem pontuação
VAR001294,UID_BRIGADEIRO_FARIA_LIMA_0130,AVENIDA,BRIGADEIRO FARIA LIMA,2056,ITAM BIBI,São Paulo,SP,"AVENIDA BRIGADEIRO FARIA LIMA, 2056, ITAM BIBI",Formato completo
VAR001295,UID_BRIGADEIRO_FARIA_LIMA_0130,AVENIDA,BRIGADEIRO FARIA LIMA,2056,ITAM BIBI,São Paulo,SP,"avenida brigadeiro faria lima, 2056",Minúsculas
VAR001296,UID_BRIGADEIRO_FARIA_LIMA_0130,AVENIDA,BRIGADEIRO FARIA LIMA,2056,ITAM BIBI,São Paulo,SP,avenida brigadeiro faria lima 2056 itam bibi,Sem pontuação
VAR001297,UID_BRIGADEIRO_FARIA_LIMA_0130,AVENIDA,BRIGADEIRO FARIA LIMA,2056,ITAM BIBI,São Paulo,SP,"avenida brigadeiro faria lima, 2056",Numeral por extenso
VAR001298,UID_BRIGADEIRO_FARIA_LIMA_0130,AVENIDA,BRIGADEIRO FARIA LIMA,2056,ITAM BIBI,São Paulo,SP,"AVENIDA brigadeiro faria lima, 2056",Abreviação com ponto
VAR001299,UID_BRIGADEIRO_FARIA_LIMA_0130,AVENIDA,BRIGADEIRO FARIA LIMA,2056,ITAM BIBI,São Paulo,SP,"avenida brigadeiro faria lima, 2056, perto do metrô",Com referência local
VAR001300,UID_BRIGADEIRO_FARIA_LIMA_0130,AVENIDA,BRIGADEIRO FARIA LIMA,2056,ITAM BIBI,São Paulo,SP,avenida brigadeiro faria lima 2056 itam bibi são paulo,Formato sequencial
VAR001301,UID_BRIGADEIRO_FARIA_LIMA_0130,AVENIDA,BRIGADEIRO FARIA LIMA,2056,ITAM BIBI,São Paulo,SP,avenida brigadeiro faria lima 2056 itam bibi são paulo,Formato sequencial
VAR001302,UID_BRIGADEIRO_FARIA_LIMA_0130,AVENIDA,BRIGADEIRO FARIA LIMA,2056,ITAM BIBI,São Paulo,SP,"avenida brigadeiro faria lima, 2056, sala 20",Com complemento
VAR001303,UID_BRIGADEIRO_FARIA_LIMA_0131,PRAÇA,BRIGADEIRO FARIA LIMA,4143,ITAM BIBI,São Paulo,SP,"praça brigadeiro faria lima, 4143",Numeral por extenso
VAR001304,UID_BRIGADEIRO_FARIA_LIMA_0131,PRAÇA,BRIGADEIRO FARIA LIMA,4143,ITAM BIBI,São Paulo,SP,"PRAÇA BRIGADEIRO FARIA LIMA, 4143",Maiúsculas
VAR001305,UID_BRIGADEIRO_FARIA_LIMA_0131,PRAÇA,BRIGADEIRO FARIA LIMA,4143,ITAM BIBI,São Paulo,SP,"praça brigadeiro faria lima, 4143, bloco B",Com complemento
VAR001306,UID_BRIGADEIRO_FARIA_LIMA_0131,PRAÇA,BRIGADEIRO FARIA LIMA,4143,ITAM BIBI,São Paulo,SP,praça brigadeiro faria lima 4143 itam bibi são paulo,Formato sequencial
VAR001307,UID_BRIGADEIRO_FARIA_LIMA_0131,PRAÇA,BRIGADEIRO FARIA LIMA,4143,ITAM BIBI,São Paulo,SP,"praça brigadeiro faria lima, 4143, bloco A",Com complemento
VAR001308,UID_BRIGADEIRO_FARIA_LIMA_0131,PRAÇA,BRIGADEIRO FARIA LIMA,4143,ITAM BIBI,São Paulo,SP,"praça brigadeiro faria lima, 4143, ",Com referência local
VAR001309,UID_BRIGADEIRO_FARIA_LIMA_0131,PRAÇA,BRIGADEIRO FARIA LIMA,4143,ITAM BIBI,São Paulo,SP,praça brigadeiro faria lima 4143 itam bibi,Sem pontuação
VAR001310,UID_BRIGADEIRO_FARIA_LIMA_0131,PRAÇA,BRIGADEIRO FARIA LIMA,4143,ITAM BIBI,São Paulo,SP,praça brigadeiro faria lima 4143 itam bibi,Sem pontuação
VAR001311,UID_BRIGADEIRO_FARIA_LIMA_0131,PRAÇA,BRIGADEIRO FARIA LIMA,4143,ITAM BIBI,São Paulo,SP,"praça brigadeiro faria lima, 4143, perto do metrô",Com referência local
VAR001312,UID_BRIGADEIRO_FARIA_LIMA_0131,PRAÇA,BRIGADEIRO FARIA LIMA,4143,ITAM BIBI,São Paulo,SP,"praça brigadeiro faria lima, 4143",Abreviação com ponto
VAR001313,UID_SETEMBRO_0132,PRAÇA,SETEMBRO,640,CENTRO,Rio de Janeiro,RJ,"PRAÇA SETEMBRO, 640, CENTRO",Formato completo
VAR001314,UID_SETEMBRO_0132,PRAÇA,SETEMBRO,640,CENTRO,Rio de Janeiro,RJ,praça setembro 640 centro rio de janeiro,Formato sequencial
